rec_id,city,budget,purpose,focus,car_id,car_name,brand_name,energy_type,price,category,range,power,rank,match_score
983,武汉,5-10万,通勤,"性价比,舒适性,动力,智能化",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.9
984,武汉,5-10万,通勤,"性价比,舒适性,动力,智能化",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.33
985,武汉,5-10万,家用,"续航,空间,智能化,品牌",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.8
986,武汉,5-10万,家用,"续航,空间,智能化,品牌",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.38
987,武汉,5-10万,家用,"续航,空间,智能化,品牌",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.17
988,武汉,5-10万,家用,"续航,空间,智能化,品牌",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.67
989,武汉,5-10万,商务,"性价比,智能化,品牌,动力",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.0
990,武汉,5-10万,商务,"性价比,智能化,品牌,动力",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.47
991,武汉,5-10万,商务,"性价比,智能化,品牌,动力",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.91
992,武汉,5-10万,商务,"性价比,智能化,品牌,动力",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.69
993,武汉,5-10万,长途,"性价比,智能化,价格,空间",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,1,8.97
994,武汉,5-10万,长途,"性价比,智能化,价格,空间",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,2,8.43
995,武汉,5-10万,长途,"性价比,智能化,价格,空间",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,3,7.86
996,武汉,5-10万,长途,"性价比,智能化,价格,空间",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,4,7.35
997,武汉,5-10万,越野,"价格,性价比,品牌,动力",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.84
998,武汉,5-10万,越野,"价格,性价比,品牌,动力",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.51
999,武汉,5-10万,越野,"价格,性价比,品牌,动力",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.85
1000,武汉,5-10万,越野,"价格,性价比,品牌,动力",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.34
1001,武汉,10-20万,通勤,"品牌,续航,价格,智能化",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,8.82
1002,武汉,10-20万,通勤,"品牌,续航,价格,智能化",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.34
1003,武汉,10-20万,通勤,"品牌,续航,价格,智能化",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,8.19
1004,武汉,10-20万,通勤,"品牌,续航,价格,智能化",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.59
1005,武汉,10-20万,通勤,"品牌,续航,价格,智能化",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,6.91
1006,武汉,10-20万,通勤,"品牌,续航,价格,智能化",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.4
1007,武汉,10-20万,通勤,"品牌,续航,价格,智能化",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,5.89
1008,武汉,10-20万,通勤,"品牌,续航,价格,智能化",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.54
1009,武汉,10-20万,家用,"智能化,性价比,动力,续航",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,8.86
1010,武汉,10-20万,家用,"智能化,性价比,动力,续航",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.52
1011,武汉,10-20万,家用,"智能化,性价比,动力,续航",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,7.93
1012,武汉,10-20万,家用,"智能化,性价比,动力,续航",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.39
1013,武汉,10-20万,家用,"智能化,性价比,动力,续航",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,7.12
1014,武汉,10-20万,家用,"智能化,性价比,动力,续航",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.63
1015,武汉,10-20万,家用,"智能化,性价比,动力,续航",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,5.88
1016,武汉,10-20万,家用,"智能化,性价比,动力,续航",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.55
1017,武汉,10-20万,商务,"动力,价格,智能化,舒适性",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,9.19
1018,武汉,10-20万,商务,"动力,价格,智能化,舒适性",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.41
1019,武汉,10-20万,商务,"动力,价格,智能化,舒适性",6,星瑞,吉利,燃油,131700,轿车,0,140.0,3,7.99
1020,武汉,10-20万,商务,"动力,价格,智能化,舒适性",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,4,7.34
1021,武汉,10-20万,商务,"动力,价格,智能化,舒适性",11,UNI-V,长安,燃油,124400,轿车,0,138.0,5,7.14
1022,武汉,10-20万,商务,"动力,价格,智能化,舒适性",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,6,6.39
1023,武汉,10-20万,商务,"动力,价格,智能化,舒适性",20,欧拉好猫,长城,纯电动,134800,轿车,401.0,105.0,7,5.98
1024,武汉,10-20万,商务,"动力,价格,智能化,舒适性",21,艾瑞泽8,奇瑞,燃油,122900,轿车,0,156.0,8,5.37
1025,武汉,10-20万,长途,"动力,续航,性价比,价格",56,C01,零跑,纯电动,179800,轿车,717.0,200.0,1,8.8
1026,武汉,10-20万,长途,"动力,续航,性价比,价格",57,C11,零跑,纯电动,189800,SUV,650.0,200.0,2,8.57
1027,武汉,10-20万,长途,"动力,续航,性价比,价格",63,GT,哪吒,纯电动,179800,轿车,580.0,170.0,3,7.97
1028,武汉,10-20万,长途,"动力,续航,性价比,价格",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,4,7.64
1029,武汉,10-20万,长途,"动力,续航,性价比,价格",60,C10,零跑,纯电动,148800,SUV,520.0,160.0,5,7.14
1030,武汉,10-20万,长途,"动力,续航,性价比,价格",40,Mona M03,小鹏,纯电动,154800,轿车,515.0,170.0,6,6.48
1031,武汉,10-20万,长途,"动力,续航,性价比,价格",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,7,5.89
1032,武汉,10-20万,长途,"动力,续航,性价比,价格",59,S01,零跑,纯电动,129800,跑车,510.0,170.0,8,5.64
1033,武汉,10-20万,越野,"品牌,舒适性,空间,性价比",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,1,8.86
1034,武汉,10-20万,越野,"品牌,舒适性,空间,性价比",7,博越L,吉利,燃油,148200,SUV,0,160.0,2,8.66
1035,武汉,10-20万,越野,"品牌,舒适性,空间,性价比",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,3,8.14
1036,武汉,10-20万,越野,"品牌,舒适性,空间,性价比",12,UNI-K,长安,燃油,167400,SUV,0,233.0,4,7.6
1037,武汉,10-20万,越野,"品牌,舒适性,空间,性价比",14,深蓝S7,长安,增程,183900,SUV,200.0,160.0,5,6.81
1038,武汉,10-20万,越野,"品牌,舒适性,空间,性价比",16,哈弗H6,长城,燃油,129350,SUV,0,135.0,6,6.61
1039,武汉,10-20万,越野,"品牌,舒适性,空间,性价比",17,哈弗枭龙MAX,长城,插电混动,159800,SUV,81.0,150.0,7,5.88
1040,武汉,10-20万,越野,"品牌,舒适性,空间,性价比",22,瑞虎8 PRO,奇瑞,燃油,156400,SUV,0,187.0,8,5.57
1041,武汉,20-30万,通勤,"品牌,性价比,智能化,动力",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,8.93
1042,武汉,20-30万,通勤,"品牌,性价比,智能化,动力",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.5
1043,武汉,20-30万,通勤,"品牌,性价比,智能化,动力",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,8.05
1044,武汉,20-30万,通勤,"品牌,性价比,智能化,动力",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.64
1045,武汉,20-30万,通勤,"品牌,性价比,智能化,动力",35,L6,理想,增程,299800,SUV,130.0,85.0,5,7.04
1046,武汉,20-30万,通勤,"品牌,性价比,智能化,动力",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.45
1047,武汉,20-30万,通勤,"品牌,性价比,智能化,动力",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,6.08
1048,武汉,20-30万,通勤,"品牌,性价比,智能化,动力",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.54
1049,武汉,20-30万,家用,"品牌,续航,空间,性价比",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,8.89
1050,武汉,20-30万,家用,"品牌,续航,空间,性价比",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.44
1051,武汉,20-30万,家用,"品牌,续航,空间,性价比",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,7.91
1052,武汉,20-30万,家用,"品牌,续航,空间,性价比",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.59
1053,武汉,20-30万,家用,"品牌,续航,空间,性价比",35,L6,理想,增程,299800,SUV,130.0,85.0,5,7.16
1054,武汉,20-30万,家用,"品牌,续航,空间,性价比",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.45
1055,武汉,20-30万,家用,"品牌,续航,空间,性价比",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,6.15
1056,武汉,20-30万,家用,"品牌,续航,空间,性价比",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.68
1057,武汉,20-30万,商务,"空间,舒适性,品牌,价格",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,8.98
1058,武汉,20-30万,商务,"空间,舒适性,品牌,价格",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.62
1059,武汉,20-30万,商务,"空间,舒适性,品牌,价格",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,3,7.96
1060,武汉,20-30万,商务,"空间,舒适性,品牌,价格",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.44
1061,武汉,20-30万,商务,"空间,舒适性,品牌,价格",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,5,6.95
1062,武汉,20-30万,商务,"空间,舒适性,品牌,价格",76,凯美瑞,丰田,燃油,208300,轿车,0,152.0,6,6.5
1063,武汉,20-30万,商务,"空间,舒适性,品牌,价格",80,亚洲龙,丰田,油电混动,239800,轿车,0,131.0,7,6.09
1064,武汉,20-30万,商务,"空间,舒适性,品牌,价格",81,雅阁,本田,油电混动,209800,轿车,0,143.0,8,5.66
1065,武汉,20-30万,长途,"续航,空间,动力,舒适性",69,YU7,小米,纯电动,289900,SUV,830.0,320.0,1,8.89
1066,武汉,20-30万,长途,"续航,空间,动力,舒适性",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,2,8.45
1067,武汉,20-30万,长途,"续航,空间,动力,舒适性",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,3,8.2
1068,武汉,20-30万,长途,"续航,空间,动力,舒适性",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.49
1069,武汉,20-30万,长途,"续航,空间,动力,舒适性",48,X,极氪,纯电动,219000,SUV,670.0,200.0,5,6.87
1070,武汉,20-30万,长途,"续航,空间,动力,舒适性",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,6,6.64
1071,武汉,20-30万,长途,"续航,空间,动力,舒适性",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,7,6.06
1072,武汉,20-30万,长途,"续航,空间,动力,舒适性",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,8,5.54
1073,武汉,20-30万,越野,"空间,品牌,价格,性价比",18,坦克300,长城,燃油,254800,SUV,0,167.0,1,8.95
1074,武汉,20-30万,越野,"空间,品牌,价格,性价比",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,2,8.6
1075,武汉,20-30万,越野,"空间,品牌,价格,性价比",35,L6,理想,增程,299800,SUV,130.0,85.0,3,7.84
1076,武汉,20-30万,越野,"空间,品牌,价格,性价比",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,4,7.67
1077,武汉,20-30万,越野,"空间,品牌,价格,性价比",41,M5,问界,增程,294800,SUV,200.0,142.0,5,6.84
1078,武汉,20-30万,越野,"空间,品牌,价格,性价比",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,6,6.58
1079,武汉,20-30万,越野,"空间,品牌,价格,性价比",48,X,极氪,纯电动,219000,SUV,670.0,200.0,7,5.82
1080,武汉,20-30万,越野,"空间,品牌,价格,性价比",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,8,5.33
1081,武汉,30万以上,通勤,"智能化,空间,续航,动力",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.86
1082,武汉,30万以上,通勤,"智能化,空间,续航,动力",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.47
1083,武汉,30万以上,通勤,"智能化,空间,续航,动力",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,8.15
1084,武汉,30万以上,通勤,"智能化,空间,续航,动力",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.37
1085,武汉,30万以上,通勤,"智能化,空间,续航,动力",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,6.96
1086,武汉,30万以上,通勤,"智能化,空间,续航,动力",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.37
1087,武汉,30万以上,通勤,"智能化,空间,续航,动力",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,5.83
1088,武汉,30万以上,通勤,"智能化,空间,续航,动力",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.65
1089,武汉,30万以上,家用,"价格,智能化,舒适性,续航",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.92
1090,武汉,30万以上,家用,"价格,智能化,舒适性,续航",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.49
1091,武汉,30万以上,家用,"价格,智能化,舒适性,续航",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,7.97
1092,武汉,30万以上,家用,"价格,智能化,舒适性,续航",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.37
1093,武汉,30万以上,家用,"价格,智能化,舒适性,续航",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,6.81
1094,武汉,30万以上,家用,"价格,智能化,舒适性,续航",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.68
1095,武汉,30万以上,家用,"价格,智能化,舒适性,续航",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,6.04
1096,武汉,30万以上,家用,"价格,智能化,舒适性,续航",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.33
1097,武汉,30万以上,商务,"续航,动力,性价比,智能化",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.85
1098,武汉,30万以上,商务,"续航,动力,性价比,智能化",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,2,8.49
1099,武汉,30万以上,商务,"续航,动力,性价比,智能化",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,3,8.1
1100,武汉,30万以上,商务,"续航,动力,性价比,智能化",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,4,7.59
1101,武汉,30万以上,商务,"续航,动力,性价比,智能化",39,X9,小鹏,纯电动,389900,MPV,702.0,230.0,5,6.86
1102,武汉,30万以上,商务,"续航,动力,性价比,智能化",44,M8,问界,增程,379800,MPV,200.0,140.0,6,6.67
1103,武汉,30万以上,商务,"续航,动力,性价比,智能化",46,001,极氪,纯电动,319000,轿车,741.0,310.0,7,5.9
1104,武汉,30万以上,商务,"续航,动力,性价比,智能化",50,001 FR,极氪,纯电动,789000,轿车,550.0,1247.0,8,5.3
1105,武汉,30万以上,长途,"动力,品牌,性价比,智能化",70,YU7 Pro,小米,纯电动,364900,SUV,830.0,320.0,1,9.13
1106,武汉,30万以上,长途,"动力,品牌,性价比,智能化",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,2,8.5
1107,武汉,30万以上,长途,"动力,品牌,性价比,智能化",46,001,极氪,纯电动,319000,轿车,741.0,310.0,3,8.16
1108,武汉,30万以上,长途,"动力,品牌,性价比,智能化",128,Model S,特斯拉,纯电动,853900,轿车,715.0,371.0,4,7.46
1109,武汉,30万以上,长途,"动力,品牌,性价比,智能化",37,G9,小鹏,纯电动,389900,SUV,702.0,316.0,5,6.87
1110,武汉,30万以上,长途,"动力,品牌,性价比,智能化",39,X9,小鹏,纯电动,389900,MPV,702.0,230.0,6,6.49
1111,武汉,30万以上,长途,"动力,品牌,性价比,智能化",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,7,6.14
1112,武汉,30万以上,长途,"动力,品牌,性价比,智能化",67,SU7 Max,小米,纯电动,334900,轿车,700.0,425.0,8,5.4
1113,武汉,30万以上,越野,"舒适性,智能化,动力,空间",19,坦克500,长城,油电混动,365000,SUV,0,180.0,1,8.9
1114,武汉,30万以上,越野,"舒适性,智能化,动力,空间",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,2,8.37
1115,武汉,30万以上,越野,"舒适性,智能化,动力,空间",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,3,7.84
1116,武汉,30万以上,越野,"舒适性,智能化,动力,空间",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,4,7.4
1117,武汉,30万以上,越野,"舒适性,智能化,动力,空间",31,L7,理想,增程,349800,SUV,210.0,110.0,5,7.06
1118,武汉,30万以上,越野,"舒适性,智能化,动力,空间",32,L8,理想,增程,369800,SUV,210.0,110.0,6,6.6
1119,武汉,30万以上,越野,"舒适性,智能化,动力,空间",33,L9,理想,增程,444800,SUV,210.0,110.0,7,5.83
1120,武汉,30万以上,越野,"舒适性,智能化,动力,空间",37,G9,小鹏,纯电动,389900,SUV,702.0,316.0,8,5.45
1121,西安,5-10万,通勤,"价格,动力,空间,智能化",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.12
1122,西安,5-10万,通勤,"价格,动力,空间,智能化",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.57
1123,西安,5-10万,通勤,"价格,动力,空间,智能化",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.96
1124,西安,5-10万,通勤,"价格,动力,空间,智能化",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.52
1125,西安,5-10万,家用,"品牌,智能化,空间,性价比",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.94
1126,西安,5-10万,家用,"品牌,智能化,空间,性价比",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.54
1127,西安,5-10万,家用,"品牌,智能化,空间,性价比",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.09
1128,西安,5-10万,家用,"品牌,智能化,空间,性价比",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.6
1129,西安,5-10万,商务,"智能化,性价比,空间,续航",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.0
1130,西安,5-10万,商务,"智能化,性价比,空间,续航",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.5
1131,西安,5-10万,商务,"智能化,性价比,空间,续航",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.12
1132,西安,5-10万,商务,"智能化,性价比,空间,续航",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.38
1133,西安,5-10万,长途,"舒适性,品牌,动力,价格",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,1,9.04
1134,西安,5-10万,长途,"舒适性,品牌,动力,价格",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,2,8.46
1135,西安,5-10万,长途,"舒适性,品牌,动力,价格",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,3,7.95
1136,西安,5-10万,长途,"舒适性,品牌,动力,价格",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,4,7.45
1137,西安,5-10万,越野,"舒适性,空间,续航,价格",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.89
1138,西安,5-10万,越野,"舒适性,空间,续航,价格",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.61
1139,西安,5-10万,越野,"舒适性,空间,续航,价格",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.1
1140,西安,5-10万,越野,"舒适性,空间,续航,价格",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.48
1141,西安,10-20万,通勤,"动力,舒适性,性价比,空间",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,8.9
1142,西安,10-20万,通勤,"动力,舒适性,性价比,空间",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.31
1143,西安,10-20万,通勤,"动力,舒适性,性价比,空间",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,7.89
1144,西安,10-20万,通勤,"动力,舒适性,性价比,空间",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.48
1145,西安,10-20万,通勤,"动力,舒适性,性价比,空间",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,6.99
1146,西安,10-20万,通勤,"动力,舒适性,性价比,空间",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.49
1147,西安,10-20万,通勤,"动力,舒适性,性价比,空间",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,5.99
